,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27324,32.0,female,High School,159208.0,10,MORTGAGE,,VENTURE,11.01,0.11,5.0,595.0,Yes,0.0
2370,,male,,52180.0,0,RENT,2500.0,DEBTCONSOLIDATION,11.01,0.05,2.0,654.0,No,0.0
24162,27.0,male,Master,85266.0,2,MORTGAGE,1300.0,MEDICAL,5.79,0.02,9.0,655.0,Yes,0.0
19276,32.0,,Associate,38891.0,9,OWN,3400.0,MEDICAL,13.16,0.09,8.0,590.0,Yes,
38220,39.0,male,High School,645091.0,13,MORTGAGE,16195.0,PERSONAL,11.05,0.03,12.0,546.0,Yes,0.0
25906,33.0,male,Master,111671.0,13,MORTGAGE,12000.0,PERSONAL,5.79,0.11,5.0,690.0,Yes,0.0
38993,31.0,male,Bachelor,81874.0,9,RENT,8000.0,VENTURE,6.58,0.1,7.0,590.0,Yes,0.0
18507,27.0,female,High School,15158.0,4,RENT,1000.0,MEDICAL,14.91,0.07,8.0,680.0,No,1.0
43337,32.0,,Associate,43922.0,2,RENT,11044.0,MEDICAL,10.93,0.25,10.0,549.0,No,1.0
3145,22.0,male,Master,36652.0,0,RENT,3500.0,MEDICAL,13.92,0.1,4.0,557.0,Yes,0.0
35573,23.0,male,Bachelor,181022.0,4,MORTGAGE,8200.0,EDUCATION,6.67,0.05,3.0,601.0,Yes,0.0
44512,29.0,female,High School,44335.0,7,RENT,8000.0,PERSONAL,6.76,0.18,8.0,656.0,No,1.0
12333,24.0,male,Associate,97031.0,2,MORTGAGE,6000.0,PERSONAL,8.59,0.06,4.0,616.0,Yes,0.0
4826,24.0,male,Associate,42815.0,0,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.12,4.0,673.0,Yes,
1599,23.0,male,Master,48980.0,3,RENT,1500.0,VENTURE,13.99,0.03,2.0,,No,0.0
23511,30.0,male,Bachelor,76997.0,8,MORTGAGE,12000.0,VENTURE,15.33,0.16,9.0,,Yes,0.0
18970,27.0,male,Master,127768.0,4,RENT,15000.0,DEBTCONSOLIDATION,10.75,0.12,6.0,687.0,Yes,0.0
44225,,female,Bachelor,191446.0,12,RENT,27326.0,HOMEIMPROVEMENT,17.17,0.14,10.0,691.0,No,1.0
38519,28.0,female,Associate,132817.0,4,RENT,3506.0,HOMEIMPROVEMENT,11.16,0.03,10.0,,Yes,0.0
41250,25.0,male,Bachelor,60777.0,3,RENT,13000.0,HOMEIMPROVEMENT,12.19,0.21,3.0,679.0,Yes,0.0
13031,26.0,male,High School,106657.0,4,RENT,12000.0,PERSONAL,12.42,0.11,2.0,525.0,Yes,0.0
28846,30.0,female,Associate,60756.0,6,OWN,5000.0,HOMEIMPROVEMENT,5.99,0.08,10.0,685.0,No,0.0
44332,27.0,male,Master,49163.0,4,RENT,13000.0,VENTURE,12.66,0.26,6.0,627.0,No,1.0
42914,25.0,female,Bachelor,56121.0,0,RENT,8000.0,EDUCATION,13.55,0.14,3.0,509.0,No,1.0
43875,22.0,female,Bachelor,22586.0,0,OWN,6500.0,HOMEIMPROVEMENT,7.66,0.29,3.0,584.0,No,1.0
28666,31.0,female,Bachelor,94404.0,5,MORTGAGE,16250.0,VENTURE,10.99,0.17,9.0,690.0,No,
34680,31.0,male,Bachelor,89964.0,6,MORTGAGE,1200.0,HOMEIMPROVEMENT,9.08,0.01,7.0,,Yes,0.0
17476,23.0,female,Bachelor,44283.0,0,MORTGAGE,14000.0,PERSONAL,12.99,0.32,3.0,641.0,No,0.0
26694,32.0,female,Master,132994.0,12,MORTGAGE,9200.0,MEDICAL,5.79,0.07,10.0,634.0,Yes,0.0
1074,23.0,male,,29703.0,0,OWN,1500.0,EDUCATION,12.21,0.05,2.0,,Yes,0.0
16081,25.0,male,High School,91307.0,4,MORTGAGE,12000.0,VENTURE,13.49,0.13,2.0,658.0,No,0.0
44978,22.0,female,Associate,37116.0,1,RENT,13176.0,DEBTCONSOLIDATION,13.73,0.35,3.0,509.0,No,1.0
2822,22.0,female,Associate,67633.0,0,RENT,3000.0,MEDICAL,10.59,0.04,3.0,656.0,Yes,0.0
37043,25.0,male,Associate,72704.0,2,RENT,10000.0,VENTURE,9.61,0.14,3.0,681.0,No,0.0
43842,33.0,male,Bachelor,58295.0,12,RENT,21012.0,MEDICAL,11.01,0.36,8.0,653.0,No,1.0
20239,31.0,female,Associate,60976.0,7,RENT,4000.0,VENTURE,6.62,0.07,8.0,,Yes,0.0
42994,,male,High School,51336.0,13,RENT,14008.0,DEBTCONSOLIDATION,15.7,0.27,9.0,544.0,No,1.0
44471,27.0,male,Associate,48316.0,8,RENT,2800.0,DEBTCONSOLIDATION,15.96,0.06,7.0,645.0,No,1.0
26802,,female,Associate,137879.0,8,MORTGAGE,8000.0,VENTURE,18.64,0.06,10.0,,Yes,0.0
7574,25.0,,Master,65852.0,4,MORTGAGE,7000.0,VENTURE,18.64,0.11,3.0,688.0,No,
30796,36.0,male,Associate,78653.0,12,MORTGAGE,,VENTURE,11.49,0.09,11.0,608.0,Yes,0.0
20832,32.0,male,Bachelor,58555.0,11,RENT,5000.0,PERSONAL,6.92,0.09,10.0,,Yes,0.0
26647,27.0,male,High School,132853.0,4,MORTGAGE,3600.0,HOMEIMPROVEMENT,6.03,0.03,5.0,645.0,Yes,0.0
3524,23.0,female,Associate,53374.0,2,RENT,10450.0,MEDICAL,13.57,0.2,2.0,664.0,Yes,0.0
33230,,female,Bachelor,84979.0,3,RENT,10000.0,MEDICAL,9.64,0.12,4.0,662.0,Yes,0.0
18145,31.0,female,High School,19388.0,7,MORTGAGE,4000.0,PERSONAL,8.9,0.21,5.0,613.0,No,1.0
11081,,male,Associate,51327.0,0,RENT,10000.0,HOMEIMPROVEMENT,15.58,0.19,3.0,634.0,No,1.0
4971,25.0,male,Associate,51359.0,1,RENT,5000.0,MEDICAL,7.51,0.1,3.0,558.0,Yes,0.0
8451,22.0,female,Bachelor,84856.0,0,RENT,7550.0,VENTURE,7.51,0.09,2.0,706.0,Yes,0.0
38593,28.0,male,Associate,48346.0,5,MORTGAGE,8000.0,MEDICAL,11.74,0.17,6.0,562.0,Yes,0.0
42318,33.0,male,High School,41017.0,11,RENT,9000.0,PERSONAL,8.24,0.22,9.0,638.0,No,1.0
39475,24.0,female,Associate,108667.0,0,RENT,10000.0,PERSONAL,7.5,0.09,2.0,639.0,Yes,0.0
22424,29.0,female,,48995.0,11,RENT,7000.0,DEBTCONSOLIDATION,14.91,0.14,9.0,707.0,No,1.0
39558,,male,Bachelor,84706.0,0,RENT,10000.0,MEDICAL,8.95,0.12,3.0,574.0,Yes,0.0
5917,24.0,male,Bachelor,23960.0,0,RENT,5600.0,DEBTCONSOLIDATION,8.9,0.23,2.0,672.0,No,1.0
13357,23.0,male,Master,109321.0,0,MORTGAGE,12000.0,EDUCATION,12.18,0.11,4.0,680.0,Yes,0.0
19747,31.0,male,Master,39006.0,10,RENT,3500.0,VENTURE,11.49,0.09,6.0,666.0,Yes,0.0
30268,36.0,female,,38367.0,14,RENT,7100.0,VENTURE,8.9,0.19,12.0,,Yes,0.0
1822,26.0,male,,37226.0,5,RENT,2000.0,EDUCATION,11.71,0.05,2.0,716.0,No,1.0
23736,29.0,male,Bachelor,78701.0,5,MORTGAGE,10000.0,EDUCATION,15.33,0.13,6.0,704.0,Yes,0.0
41131,23.0,male,Master,43286.0,2,RENT,6500.0,MEDICAL,5.48,0.15,3.0,654.0,Yes,
26386,35.0,female,Bachelor,106516.0,11,MORTGAGE,10000.0,PERSONAL,14.11,0.09,6.0,663.0,No,1.0
43498,25.0,male,,67364.0,4,RENT,16807.0,EDUCATION,11.01,0.25,5.0,629.0,No,1.0
25569,27.0,male,Bachelor,101785.0,4,RENT,12000.0,VENTURE,13.16,0.12,5.0,619.0,Yes,0.0
35379,26.0,female,,116598.0,6,MORTGAGE,,HOMEIMPROVEMENT,10.39,0.01,3.0,617.0,Yes,0.0
44314,30.0,male,Bachelor,21016.0,3,RENT,2648.0,HOMEIMPROVEMENT,14.8,0.13,10.0,615.0,No,1.0
40922,26.0,female,Associate,46680.0,1,MORTGAGE,18347.0,MEDICAL,10.23,0.39,3.0,650.0,Yes,0.0
17347,24.0,female,Associate,79091.0,0,RENT,12000.0,MEDICAL,8.9,0.15,3.0,554.0,Yes,0.0
6580,22.0,,Bachelor,59542.0,3,RENT,6000.0,PERSONAL,11.01,0.1,2.0,677.0,No,0.0
34307,30.0,female,,34632.0,9,RENT,2531.0,MEDICAL,10.71,0.07,8.0,586.0,No,0.0
11850,25.0,female,Bachelor,92654.0,7,MORTGAGE,14800.0,VENTURE,19.42,0.16,4.0,660.0,No,0.0
38858,26.0,,Bachelor,90975.0,3,MORTGAGE,25000.0,VENTURE,16.07,0.27,8.0,,Yes,0.0
44732,25.0,female,High School,34772.0,3,MORTGAGE,5876.0,HOMEIMPROVEMENT,11.69,0.17,4.0,647.0,No,1.0
39502,23.0,male,,44359.0,1,RENT,6500.0,MEDICAL,9.99,0.15,3.0,640.0,No,0.0
18302,33.0,male,,70072.0,12,RENT,21000.0,HOMEIMPROVEMENT,16.29,0.3,5.0,660.0,No,1.0
17451,25.0,male,Master,68162.0,1,RENT,12000.0,MEDICAL,14.11,0.18,2.0,570.0,No,1.0
1135,24.0,male,Associate,64211.0,0,RENT,17000.0,HOMEIMPROVEMENT,11.01,0.26,3.0,649.0,No,1.0
44283,35.0,female,Master,92017.0,16,RENT,12722.0,MEDICAL,15.61,0.14,11.0,594.0,No,1.0
42376,25.0,male,Master,44510.0,4,RENT,10000.0,EDUCATION,11.02,0.22,2.0,634.0,No,
42825,24.0,male,Bachelor,47802.0,1,RENT,3140.0,MEDICAL,11.46,0.07,3.0,616.0,No,1.0
27940,33.0,male,Bachelor,70521.0,8,RENT,14400.0,DEBTCONSOLIDATION,9.91,0.2,8.0,694.0,Yes,0.0
27676,27.0,male,Associate,121034.0,4,RENT,15600.0,PERSONAL,17.88,0.13,6.0,,No,0.0
43213,,,Bachelor,53844.0,9,RENT,5421.0,PERSONAL,15.74,0.1,9.0,588.0,No,1.0
21450,,female,Bachelor,56078.0,11,RENT,5850.0,PERSONAL,11.12,0.1,8.0,647.0,Yes,0.0
10144,21.0,female,Master,78901.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.99,0.06,3.0,635.0,Yes,0.0
18978,35.0,male,Associate,36703.0,11,MORTGAGE,6625.0,PERSONAL,6.62,0.18,6.0,639.0,Yes,0.0
9004,22.0,female,Associate,72989.0,0,MORTGAGE,17500.0,MEDICAL,7.88,0.24,4.0,566.0,Yes,0.0
34057,27.0,,Master,102991.0,6,MORTGAGE,15000.0,EDUCATION,13.0,0.15,4.0,561.0,Yes,0.0
26448,31.0,male,Associate,123240.0,7,MORTGAGE,14400.0,HOMEIMPROVEMENT,11.01,0.12,6.0,608.0,No,0.0
4041,26.0,male,High School,49037.0,1,MORTGAGE,,HOMEIMPROVEMENT,13.49,0.24,2.0,639.0,Yes,0.0
28609,27.0,male,Master,90833.0,3,MORTGAGE,7500.0,PERSONAL,8.9,0.08,10.0,594.0,Yes,0.0
2314,22.0,female,Bachelor,38545.0,0,OWN,14000.0,EDUCATION,9.91,0.36,3.0,671.0,Yes,0.0
42896,30.0,female,,76451.0,8,RENT,25000.0,MEDICAL,10.91,0.33,8.0,687.0,No,1.0
28560,,male,,85250.0,8,RENT,4350.0,EDUCATION,11.01,0.05,10.0,624.0,Yes,0.0
34058,23.0,male,High School,108700.0,0,RENT,10181.0,EDUCATION,11.81,0.09,3.0,,Yes,0.0
38489,41.0,male,Associate,58484.0,18,RENT,7500.0,MEDICAL,11.26,0.13,15.0,652.0,Yes,0.0
15261,24.0,male,High School,118685.0,3,MORTGAGE,24000.0,MEDICAL,17.39,0.2,3.0,656.0,No,1.0
26401,34.0,female,High School,37385.0,8,OWN,8875.0,HOMEIMPROVEMENT,14.27,0.24,8.0,664.0,No,0.0
16600,24.0,female,Associate,90701.0,6,RENT,,EDUCATION,6.62,0.13,3.0,620.0,Yes,0.0
19790,,female,High School,79278.0,8,RENT,3500.0,VENTURE,7.37,0.04,9.0,693.0,Yes,0.0
25495,33.0,male,Associate,75440.0,8,MORTGAGE,20000.0,MEDICAL,11.01,0.27,8.0,699.0,No,1.0
41342,,male,Associate,61312.0,4,RENT,13865.0,VENTURE,6.31,0.23,6.0,624.0,Yes,0.0
5926,22.0,female,High School,32150.0,0,RENT,,DEBTCONSOLIDATION,8.0,0.17,2.0,608.0,Yes,0.0
8410,23.0,,Bachelor,90783.0,1,RENT,7500.0,EDUCATION,11.83,0.08,2.0,,Yes,0.0
37463,24.0,female,Bachelor,49010.0,0,RENT,10000.0,EDUCATION,8.35,0.2,4.0,677.0,Yes,0.0
31049,38.0,male,Associate,91019.0,16,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.59,0.27,16.0,,Yes,0.0
19071,33.0,male,Master,36842.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,5.79,0.27,6.0,713.0,No,0.0
1666,23.0,female,,30504.0,0,RENT,1675.0,MEDICAL,11.11,0.05,3.0,617.0,Yes,0.0
18784,29.0,female,Bachelor,78450.0,3,RENT,1000.0,PERSONAL,14.27,0.01,5.0,599.0,No,0.0
36230,23.0,male,High School,69390.0,2,MORTGAGE,,EDUCATION,10.21,0.17,2.0,618.0,Yes,0.0
18738,30.0,female,Doctorate,32053.0,6,MORTGAGE,6000.0,DEBTCONSOLIDATION,5.99,0.19,6.0,640.0,Yes,0.0
16131,22.0,male,Associate,35942.0,2,RENT,6250.0,VENTURE,16.07,0.17,4.0,672.0,No,1.0
24619,28.0,female,Bachelor,77797.0,6,RENT,10000.0,HOMEIMPROVEMENT,11.66,0.13,8.0,555.0,Yes,0.0
18690,34.0,female,Associate,53783.0,10,RENT,16400.0,DEBTCONSOLIDATION,11.03,0.3,10.0,626.0,No,1.0
12486,24.0,female,Bachelor,56299.0,0,RENT,12000.0,EDUCATION,15.68,0.21,3.0,624.0,Yes,0.0
14898,22.0,male,Bachelor,32109.0,0,OWN,7100.0,EDUCATION,7.49,0.22,2.0,,No,0.0
8132,,male,High School,67749.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.18,3.0,633.0,Yes,0.0
29129,40.0,male,Bachelor,649823.0,16,MORTGAGE,,MEDICAL,15.99,0.05,11.0,614.0,No,1.0
18754,29.0,female,,29442.0,9,RENT,1000.0,MEDICAL,9.99,0.03,7.0,614.0,Yes,0.0
21394,28.0,female,High School,68672.0,2,RENT,5600.0,DEBTCONSOLIDATION,10.37,0.08,6.0,651.0,Yes,
33366,23.0,female,Master,86154.0,4,RENT,10000.0,MEDICAL,7.98,0.12,3.0,575.0,Yes,0.0
11937,23.0,male,Master,94286.0,1,MORTGAGE,10000.0,MEDICAL,6.62,0.11,2.0,663.0,No,0.0
987,26.0,female,High School,60841.0,7,RENT,18000.0,EDUCATION,13.11,0.3,3.0,651.0,No,
9364,23.0,male,High School,67437.0,0,MORTGAGE,25000.0,PERSONAL,19.04,0.37,4.0,647.0,No,1.0
31938,44.0,male,Associate,113951.0,23,MORTGAGE,4400.0,MEDICAL,7.29,0.04,11.0,722.0,No,0.0
7926,,male,High School,67175.0,0,MORTGAGE,12000.0,EDUCATION,9.63,0.18,4.0,569.0,Yes,0.0
11702,23.0,female,Bachelor,90916.0,0,RENT,10000.0,DEBTCONSOLIDATION,9.63,0.11,2.0,634.0,Yes,0.0
5887,22.0,female,Bachelor,50601.0,0,MORTGAGE,10000.0,EDUCATION,13.57,0.2,4.0,698.0,No,1.0
37286,35.0,male,High School,103125.0,12,MORTGAGE,1163.0,EDUCATION,8.98,0.01,11.0,577.0,Yes,0.0
38273,26.0,,High School,39258.0,2,RENT,3000.0,MEDICAL,11.37,0.08,5.0,677.0,Yes,0.0
24319,31.0,female,High School,57751.0,6,RENT,10000.0,MEDICAL,15.96,0.17,10.0,516.0,Yes,0.0
18334,27.0,male,Associate,60860.0,1,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.33,9.0,545.0,No,1.0
6680,22.0,male,Associate,66898.0,0,RENT,6000.0,DEBTCONSOLIDATION,7.51,0.09,3.0,594.0,No,0.0
35171,35.0,male,Master,117276.0,12,MORTGAGE,25000.0,VENTURE,16.97,0.21,8.0,680.0,No,0.0
4225,22.0,female,,49316.0,0,RENT,4500.0,EDUCATION,13.43,0.09,4.0,,No,0.0
9224,22.0,male,Master,73095.0,4,MORTGAGE,3000.0,PERSONAL,13.16,0.04,2.0,700.0,No,0.0
8589,24.0,male,Bachelor,28361.0,3,RENT,8000.0,HOMEIMPROVEMENT,13.49,0.28,4.0,624.0,No,1.0
12218,22.0,female,Bachelor,38399.0,0,RENT,12000.0,DEBTCONSOLIDATION,10.25,0.31,4.0,702.0,No,1.0
17697,22.0,female,Associate,115189.0,4,MORTGAGE,7200.0,VENTURE,12.23,0.06,4.0,660.0,No,0.0
26782,27.0,male,Master,136498.0,6,MORTGAGE,19000.0,HOMEIMPROVEMENT,16.35,0.14,10.0,663.0,Yes,
17780,26.0,female,Bachelor,67756.0,2,RENT,8150.0,DEBTCONSOLIDATION,12.87,0.12,2.0,653.0,Yes,0.0
20764,35.0,male,High School,42019.0,8,RENT,5000.0,DEBTCONSOLIDATION,15.45,0.12,6.0,618.0,No,1.0
36863,24.0,male,Bachelor,65888.0,1,RENT,12000.0,DEBTCONSOLIDATION,9.79,0.18,4.0,697.0,Yes,0.0
9023,25.0,male,High School,73085.0,3,MORTGAGE,7000.0,VENTURE,11.01,0.1,3.0,639.0,No,0.0
6205,24.0,male,Associate,58440.0,0,MORTGAGE,3100.0,EDUCATION,8.94,0.05,3.0,650.0,No,0.0
9027,23.0,male,,66759.0,2,RENT,8000.0,VENTURE,13.11,0.12,3.0,653.0,No,0.0
22812,28.0,male,High School,39161.0,5,RENT,7750.0,MEDICAL,14.22,0.2,5.0,612.0,No,0.0
29302,36.0,male,Bachelor,54627.0,16,RENT,20000.0,MEDICAL,11.36,0.37,14.0,648.0,No,
32685,23.0,,High School,49190.0,1,RENT,10000.0,EDUCATION,6.93,0.2,3.0,617.0,Yes,0.0
12497,25.0,,Bachelor,57277.0,1,RENT,12000.0,MEDICAL,15.96,0.21,2.0,640.0,Yes,0.0
27416,28.0,,High School,169315.0,6,MORTGAGE,18000.0,HOMEIMPROVEMENT,14.65,0.11,7.0,,Yes,0.0
1448,24.0,female,High School,22529.0,2,RENT,1200.0,EDUCATION,11.89,0.05,4.0,612.0,Yes,0.0
6513,23.0,male,Associate,55080.0,4,RENT,6000.0,VENTURE,11.86,0.11,3.0,610.0,No,0.0
8963,22.0,female,Bachelor,61230.0,1,RENT,8000.0,PERSONAL,12.18,0.13,4.0,582.0,No,0.0
19090,34.0,male,,36594.0,13,MORTGAGE,14000.0,VENTURE,7.51,0.38,8.0,603.0,Yes,0.0
29798,36.0,,Associate,46881.0,12,OWN,10000.0,PERSONAL,6.17,0.21,13.0,658.0,Yes,0.0
23695,28.0,female,Associate,78911.0,9,MORTGAGE,,MEDICAL,7.29,0.1,8.0,667.0,No,0.0
33812,25.0,female,Associate,128048.0,2,MORTGAGE,4633.0,HOMEIMPROVEMENT,8.25,0.04,3.0,,Yes,0.0
44113,32.0,female,Bachelor,26047.0,11,RENT,10000.0,EDUCATION,11.07,0.38,6.0,687.0,No,
2564,22.0,male,High School,38646.0,1,RENT,3000.0,EDUCATION,11.86,0.08,4.0,514.0,Yes,0.0
27549,29.0,male,Bachelor,95808.0,10,RENT,15000.0,HOMEIMPROVEMENT,15.7,0.16,7.0,645.0,No,1.0
2427,22.0,female,High School,39119.0,0,MORTGAGE,6950.0,VENTURE,7.74,0.18,3.0,639.0,Yes,0.0
24531,29.0,,,89974.0,9,MORTGAGE,9000.0,HOMEIMPROVEMENT,7.51,0.1,10.0,674.0,Yes,0.0
41508,25.0,male,Associate,180795.0,0,MORTGAGE,25000.0,EDUCATION,10.22,0.14,4.0,584.0,Yes,0.0
34295,27.0,male,Bachelor,47047.0,6,RENT,3000.0,DEBTCONSOLIDATION,11.48,0.06,9.0,577.0,Yes,
97,22.0,male,Bachelor,73131.0,3,RENT,,VENTURE,10.99,0.35,3.0,681.0,No,1.0
12698,24.0,male,Master,103084.0,4,OWN,8000.0,PERSONAL,15.57,0.08,2.0,605.0,No,0.0
17115,22.0,female,Bachelor,38334.0,0,RENT,,EDUCATION,9.32,0.17,4.0,704.0,Yes,0.0
15981,24.0,male,Bachelor,157090.0,1,RENT,24000.0,MEDICAL,11.49,0.15,3.0,587.0,Yes,0.0
17531,26.0,male,Bachelor,156821.0,0,MORTGAGE,35000.0,EDUCATION,18.25,0.22,3.0,669.0,Yes,0.0
22426,35.0,male,Associate,66819.0,10,MORTGAGE,15000.0,PERSONAL,8.49,0.22,10.0,629.0,No,0.0
24994,28.0,male,High School,96601.0,4,MORTGAGE,16425.0,PERSONAL,7.9,0.17,8.0,628.0,Yes,0.0
33552,29.0,male,Doctorate,126955.0,5,MORTGAGE,16855.0,VENTURE,9.99,0.13,10.0,635.0,Yes,0.0
30734,,female,High School,51375.0,18,RENT,8400.0,VENTURE,13.49,0.16,15.0,606.0,Yes,0.0
35897,27.0,,,40626.0,3,MORTGAGE,4419.0,EDUCATION,8.57,0.11,5.0,,Yes,0.0
1636,25.0,male,Bachelor,34492.0,2,MORTGAGE,4000.0,MEDICAL,7.68,0.12,2.0,680.0,Yes,0.0
12100,23.0,,Bachelor,97132.0,1,MORTGAGE,24000.0,EDUCATION,16.32,0.25,3.0,549.0,Yes,0.0
43944,32.0,male,,91497.0,6,MORTGAGE,,HOMEIMPROVEMENT,13.38,0.21,8.0,582.0,No,1.0
7544,21.0,female,,65323.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.0,0.18,2.0,597.0,Yes,0.0
28347,35.0,female,High School,24927.0,16,RENT,5500.0,MEDICAL,12.69,0.22,9.0,675.0,No,0.0
44675,24.0,male,,110000.0,0,MORTGAGE,15000.0,MEDICAL,12.27,0.14,3.0,637.0,No,1.0
19889,35.0,female,Associate,100583.0,15,RENT,11000.0,VENTURE,11.01,0.11,6.0,571.0,Yes,0.0
33470,22.0,male,Bachelor,50079.0,0,RENT,5000.0,VENTURE,8.31,0.1,3.0,690.0,Yes,0.0
21601,33.0,male,Master,44204.0,8,RENT,6000.0,MEDICAL,13.22,0.14,8.0,639.0,Yes,0.0
10408,,male,High School,81858.0,0,MORTGAGE,5500.0,EDUCATION,10.25,0.07,4.0,570.0,No,0.0
9297,23.0,male,Bachelor,33431.0,0,RENT,5000.0,MEDICAL,16.77,0.15,2.0,691.0,No,1.0
43459,24.0,male,Associate,22941.0,1,RENT,5000.0,EDUCATION,14.0,0.22,3.0,580.0,No,1.0
13701,24.0,female,Associate,85126.0,0,RENT,13000.0,DEBTCONSOLIDATION,10.0,0.15,2.0,702.0,No,0.0
26801,34.0,female,High School,122786.0,13,MORTGAGE,7200.0,HOMEIMPROVEMENT,13.49,0.06,5.0,612.0,No,1.0
34831,,male,Bachelor,102979.0,1,RENT,7199.0,VENTURE,6.95,0.07,4.0,660.0,No,0.0
8245,,female,High School,68330.0,2,MORTGAGE,4000.0,EDUCATION,11.49,0.06,4.0,623.0,Yes,0.0
24299,27.0,male,Associate,86389.0,4,RENT,4200.0,DEBTCONSOLIDATION,11.01,0.05,5.0,637.0,Yes,0.0
6733,26.0,male,High School,60707.0,7,OWN,3250.0,MEDICAL,7.51,0.05,2.0,660.0,Yes,0.0
25457,34.0,male,High School,80456.0,13,RENT,12000.0,DEBTCONSOLIDATION,14.3,0.15,6.0,625.0,No,1.0
12102,26.0,female,High School,89537.0,6,MORTGAGE,15000.0,EDUCATION,9.91,0.17,3.0,631.0,No,
29399,39.0,female,High School,53445.0,17,RENT,16000.0,MEDICAL,11.01,0.3,16.0,648.0,No,1.0
23028,27.0,male,Bachelor,65675.0,1,MORTGAGE,12000.0,PERSONAL,16.49,0.18,5.0,712.0,No,
36758,,,Bachelor,44094.0,0,RENT,4000.0,MEDICAL,8.0,0.09,4.0,,No,0.0
11278,25.0,male,High School,88636.0,0,MORTGAGE,10000.0,PERSONAL,12.99,0.11,3.0,655.0,No,
24642,28.0,male,Master,79245.0,3,RENT,10000.0,PERSONAL,7.88,0.13,6.0,571.0,No,0.0
38568,,male,Associate,78665.0,0,RENT,12000.0,EDUCATION,12.14,0.15,4.0,630.0,No,0.0
24002,32.0,male,Master,83270.0,12,MORTGAGE,4800.0,EDUCATION,11.01,0.06,6.0,685.0,Yes,0.0
21263,28.0,,,19179.0,10,RENT,5375.0,PERSONAL,9.91,0.28,5.0,651.0,No,1.0
31822,49.0,male,Associate,180926.0,23,MORTGAGE,20000.0,EDUCATION,16.95,0.11,16.0,643.0,Yes,
31640,37.0,male,Doctorate,48857.0,16,RENT,1800.0,MEDICAL,9.63,0.04,13.0,723.0,No,0.0
7924,22.0,male,High School,61081.0,0,RENT,7000.0,VENTURE,7.66,0.11,3.0,598.0,Yes,
20418,27.0,male,Master,42182.0,7,RENT,,PERSONAL,11.01,0.11,6.0,707.0,No,0.0
34211,22.0,,High School,58630.0,0,RENT,1665.0,PERSONAL,13.97,0.03,4.0,649.0,Yes,0.0
29579,39.0,male,High School,71669.0,17,RENT,2500.0,PERSONAL,18.78,0.03,13.0,656.0,No,1.0
35079,23.0,male,Bachelor,69680.0,1,RENT,2419.0,DEBTCONSOLIDATION,14.34,0.03,3.0,671.0,No,0.0
17311,25.0,female,Associate,49134.0,4,RENT,6000.0,PERSONAL,7.88,0.12,2.0,637.0,No,0.0
8414,24.0,male,Master,96728.0,3,RENT,7500.0,DEBTCONSOLIDATION,10.71,0.08,4.0,,Yes,0.0
42714,23.0,male,Bachelor,48938.0,2,RENT,12800.0,VENTURE,11.23,0.26,3.0,494.0,No,
20805,28.0,male,High School,52644.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,13.48,0.23,6.0,535.0,No,0.0
25853,30.0,female,High School,110024.0,5,MORTGAGE,13600.0,VENTURE,12.42,0.12,7.0,558.0,Yes,0.0
34174,23.0,male,Associate,32210.0,4,RENT,6250.0,MEDICAL,9.84,0.19,3.0,617.0,No,0.0
5308,25.0,male,High School,30853.0,5,RENT,8500.0,MEDICAL,12.53,0.28,2.0,627.0,No,1.0
12138,,male,Associate,86443.0,4,RENT,11600.0,MEDICAL,10.99,0.13,2.0,674.0,No,0.0
26012,30.0,female,Bachelor,115072.0,8,MORTGAGE,5000.0,VENTURE,6.99,0.04,10.0,657.0,Yes,0.0
38672,23.0,male,,48843.0,2,OWN,15000.0,EDUCATION,12.07,0.31,4.0,661.0,Yes,0.0
25610,29.0,male,Bachelor,105675.0,6,MORTGAGE,10000.0,MEDICAL,9.32,0.09,8.0,690.0,Yes,0.0
34833,,female,Bachelor,69373.0,5,RENT,12000.0,EDUCATION,12.74,0.17,5.0,620.0,Yes,0.0
35816,24.0,female,High School,36745.0,1,OWN,10000.0,EDUCATION,12.45,0.27,3.0,638.0,Yes,0.0
2632,25.0,male,,40543.0,0,MORTGAGE,5000.0,VENTURE,6.54,0.12,2.0,650.0,No,0.0
25954,30.0,male,Associate,112942.0,11,MORTGAGE,2500.0,HOMEIMPROVEMENT,5.99,0.02,6.0,642.0,Yes,0.0
4053,23.0,male,Master,78112.0,1,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.05,2.0,635.0,No,1.0
25365,30.0,male,Master,35771.0,8,RENT,3000.0,VENTURE,7.9,0.08,9.0,658.0,Yes,0.0
6256,23.0,male,Master,36761.0,0,RENT,6000.0,EDUCATION,8.49,0.16,3.0,634.0,No,0.0
