,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
39473,39.0,male,High School,97373.0,18,MORTGAGE,12000.0,HOMEIMPROVEMENT,8.88,0.12,13.0,596.0,Yes,0.0
1772,22.0,male,Associate,23899.0,2,RENT,2000.0,VENTURE,14.22,0.08,2.0,641.0,Yes,0.0
6947,24.0,female,High School,96657.0,2,RENT,6000.0,PERSONAL,16.35,0.06,3.0,646.0,No,1.0
39306,32.0,male,Master,120639.0,10,MORTGAGE,6000.0,PERSONAL,10.99,0.05,7.0,,No,0.0
3795,23.0,male,High School,36735.0,2,RENT,4000.0,DEBTCONSOLIDATION,10.36,0.11,3.0,674.0,Yes,0.0
30618,37.0,male,Associate,65620.0,13,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.57,0.38,16.0,663.0,No,1.0
38518,26.0,male,Associate,130597.0,4,MORTGAGE,4241.0,DEBTCONSOLIDATION,11.01,0.03,6.0,673.0,Yes,0.0
43525,28.0,female,Associate,117229.0,5,RENT,35000.0,VENTURE,14.69,0.3,6.0,609.0,No,1.0
28600,35.0,male,Associate,36526.0,13,RENT,6150.0,EDUCATION,12.21,0.17,10.0,702.0,No,0.0
17654,22.0,male,Bachelor,23782.0,0,OWN,12000.0,VENTURE,5.42,0.5,2.0,635.0,No,1.0
28899,28.0,female,Associate,59834.0,3,RENT,15000.0,MEDICAL,14.09,0.25,5.0,626.0,No,1.0
198,25.0,male,Bachelor,85284.0,3,RENT,,EDUCATION,15.21,0.29,3.0,653.0,No,1.0
36828,24.0,female,Associate,126770.0,0,MORTGAGE,25000.0,VENTURE,11.72,0.2,3.0,653.0,Yes,0.0
10534,23.0,male,High School,40011.0,2,RENT,10000.0,PERSONAL,11.14,0.25,3.0,509.0,No,1.0
23017,27.0,male,High School,44924.0,4,RENT,8000.0,PERSONAL,7.9,0.18,9.0,505.0,No,1.0
2378,26.0,female,Associate,56350.0,3,RENT,2500.0,DEBTCONSOLIDATION,8.49,0.04,4.0,600.0,Yes,0.0
8927,23.0,female,Associate,51299.0,0,RENT,8000.0,HOMEIMPROVEMENT,15.58,0.16,2.0,650.0,No,1.0
22641,30.0,female,Bachelor,48859.0,11,RENT,7500.0,VENTURE,12.69,0.15,5.0,703.0,Yes,0.0
5973,23.0,female,Bachelor,60916.0,2,RENT,5600.0,EDUCATION,10.59,0.09,4.0,580.0,Yes,0.0
21561,29.0,female,Bachelor,40370.0,6,RENT,6000.0,VENTURE,9.99,0.15,6.0,630.0,No,0.0
25787,33.0,female,,60563.0,10,RENT,2800.0,DEBTCONSOLIDATION,12.84,0.05,5.0,596.0,No,0.0
35512,24.0,male,Master,96890.0,5,MORTGAGE,6000.0,PERSONAL,10.12,0.06,3.0,720.0,Yes,0.0
40418,,male,Associate,180806.0,3,MORTGAGE,14244.0,DEBTCONSOLIDATION,7.68,0.08,6.0,667.0,Yes,0.0
16871,25.0,male,Bachelor,70177.0,2,MORTGAGE,12275.0,HOMEIMPROVEMENT,11.01,0.17,3.0,663.0,Yes,0.0
44070,26.0,,High School,66668.0,1,RENT,16835.0,EDUCATION,11.01,0.25,5.0,628.0,No,1.0
6229,22.0,male,Master,35770.0,0,RENT,6000.0,VENTURE,10.25,0.17,2.0,609.0,No,0.0
139,26.0,female,Bachelor,260444.0,4,MORTGAGE,20000.0,EDUCATION,14.22,0.08,2.0,594.0,No,0.0
10481,24.0,male,High School,36965.0,0,RENT,10000.0,MEDICAL,14.61,0.27,3.0,607.0,No,1.0
26411,30.0,female,High School,122094.0,7,MORTGAGE,22000.0,VENTURE,12.42,0.18,7.0,626.0,No,0.0
36364,31.0,male,Master,181224.0,6,MORTGAGE,18163.0,PERSONAL,13.5,0.1,10.0,690.0,No,0.0
18264,28.0,male,High School,90777.0,8,RENT,23850.0,VENTURE,16.29,0.26,10.0,545.0,No,1.0
27145,33.0,male,,150550.0,13,MORTGAGE,8800.0,MEDICAL,10.59,0.06,7.0,619.0,Yes,
40436,24.0,male,,145167.0,5,MORTGAGE,14000.0,EDUCATION,10.0,0.1,4.0,671.0,Yes,0.0
12501,23.0,male,Bachelor,99471.0,0,MORTGAGE,14400.0,MEDICAL,11.01,0.14,2.0,666.0,Yes,0.0
42016,30.0,male,High School,41173.0,7,OWN,3000.0,MEDICAL,10.2,0.07,8.0,661.0,Yes,0.0
39369,29.0,male,Master,120762.0,7,RENT,10000.0,VENTURE,9.21,0.08,9.0,572.0,Yes,0.0
33522,26.0,female,Bachelor,115422.0,0,RENT,24153.0,EDUCATION,8.89,0.21,3.0,643.0,No,
36730,28.0,male,Master,79216.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.07,0.09,6.0,573.0,Yes,0.0
20856,27.0,female,Master,53966.0,3,MORTGAGE,14000.0,PERSONAL,10.38,0.26,10.0,627.0,Yes,0.0
32939,24.0,male,,94429.0,0,RENT,12000.0,PERSONAL,6.36,0.13,4.0,,No,0.0
24201,27.0,male,Master,54914.0,3,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.18,5.0,569.0,Yes,0.0
38655,26.0,male,,115842.0,6,MORTGAGE,16000.0,VENTURE,5.79,0.14,3.0,675.0,No,0.0
15263,24.0,male,Master,139108.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,15.05,0.09,4.0,681.0,No,1.0
34414,,female,Master,101659.0,3,MORTGAGE,20000.0,EDUCATION,11.18,0.2,4.0,662.0,No,0.0
18584,30.0,female,Master,29363.0,9,OWN,7500.0,MEDICAL,7.88,0.26,9.0,708.0,No,0.0
31027,38.0,male,High School,89977.0,14,MORTGAGE,18000.0,PERSONAL,14.35,0.2,15.0,662.0,Yes,0.0
8503,,female,Master,58359.0,0,RENT,7750.0,PERSONAL,7.74,0.13,2.0,656.0,No,0.0
34933,39.0,female,Bachelor,127393.0,15,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.12,0.12,15.0,,No,0.0
5658,22.0,male,High School,55543.0,3,MORTGAGE,7000.0,VENTURE,7.14,0.13,2.0,651.0,Yes,0.0
13834,26.0,male,Master,51390.0,5,RENT,14000.0,VENTURE,6.92,0.27,2.0,675.0,No,1.0
4884,23.0,female,Bachelor,46467.0,3,RENT,5000.0,MEDICAL,11.58,0.11,3.0,709.0,No,0.0
43908,,male,High School,36968.0,1,RENT,5000.0,EDUCATION,9.02,0.14,3.0,,No,1.0
40838,26.0,male,High School,76734.0,4,MORTGAGE,7037.0,PERSONAL,13.56,0.09,3.0,652.0,No,0.0
22281,32.0,,Master,96804.0,8,RENT,6400.0,MEDICAL,10.99,0.07,10.0,654.0,No,0.0
16633,23.0,female,High School,54560.0,2,RENT,4800.0,EDUCATION,13.98,0.09,3.0,662.0,Yes,0.0
22208,27.0,male,Bachelor,64583.0,8,MORTGAGE,5600.0,EDUCATION,11.86,0.09,6.0,672.0,Yes,0.0
23434,30.0,female,Associate,76237.0,11,MORTGAGE,3200.0,PERSONAL,11.01,0.04,8.0,669.0,Yes,0.0
43389,23.0,male,,54160.0,1,RENT,5439.0,PERSONAL,12.63,0.1,3.0,674.0,No,1.0
36877,26.0,male,High School,195369.0,3,RENT,25000.0,PERSONAL,11.26,0.13,4.0,620.0,No,0.0
39377,31.0,female,Bachelor,30756.0,4,RENT,5000.0,VENTURE,8.15,0.16,10.0,603.0,Yes,
6059,26.0,female,Associate,33432.0,5,RENT,5800.0,MEDICAL,10.65,0.17,3.0,633.0,No,0.0
19549,27.0,male,Bachelor,42487.0,6,MORTGAGE,10625.0,HOMEIMPROVEMENT,16.4,0.25,7.0,622.0,Yes,0.0
20827,27.0,male,Bachelor,58612.0,3,RENT,5000.0,DEBTCONSOLIDATION,11.71,0.09,7.0,648.0,No,0.0
17639,25.0,male,Bachelor,96761.0,2,RENT,16000.0,VENTURE,9.88,0.17,2.0,625.0,No,0.0
44632,28.0,male,Associate,44653.0,9,RENT,3000.0,PERSONAL,10.65,0.07,7.0,,No,1.0
31626,45.0,male,Doctorate,138957.0,21,MORTGAGE,8000.0,VENTURE,8.94,0.06,11.0,676.0,Yes,0.0
26020,32.0,male,Associate,114775.0,8,MORTGAGE,8500.0,PERSONAL,5.79,0.07,6.0,631.0,Yes,0.0
34068,22.0,male,Bachelor,77712.0,0,RENT,6670.0,MEDICAL,8.36,0.09,4.0,681.0,No,0.0
43238,30.0,male,Master,111481.0,7,MORTGAGE,24759.0,MEDICAL,15.03,0.22,6.0,730.0,No,1.0
18488,29.0,female,Associate,168898.0,8,RENT,20000.0,DEBTCONSOLIDATION,13.49,0.12,8.0,668.0,No,0.0
26312,30.0,male,Associate,120971.0,9,OWN,8000.0,EDUCATION,7.29,0.07,8.0,552.0,No,0.0
44787,27.0,male,Associate,102329.0,4,MORTGAGE,2669.0,DEBTCONSOLIDATION,11.04,0.03,5.0,662.0,No,1.0
27486,34.0,male,Associate,172902.0,12,MORTGAGE,12000.0,VENTURE,9.32,0.07,6.0,599.0,Yes,0.0
842,23.0,male,,28149.0,0,MORTGAGE,3000.0,PERSONAL,8.9,0.11,2.0,,No,1.0
19443,,female,Associate,54072.0,3,RENT,3000.0,VENTURE,18.39,0.06,7.0,621.0,Yes,0.0
39016,44.0,female,Associate,58481.0,22,RENT,10000.0,VENTURE,11.88,0.17,16.0,714.0,No,0.0
11250,25.0,female,Master,64495.0,0,RENT,10000.0,MEDICAL,9.32,0.16,4.0,689.0,Yes,0.0
27591,30.0,male,Doctorate,166797.0,8,MORTGAGE,23975.0,EDUCATION,17.93,0.14,7.0,684.0,No,1.0
13601,23.0,female,Associate,114539.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,14.27,0.05,3.0,619.0,Yes,0.0
24473,31.0,male,High School,67308.0,9,RENT,10000.0,MEDICAL,12.42,0.15,7.0,661.0,Yes,0.0
19773,35.0,female,Associate,43864.0,8,OWN,3925.0,VENTURE,9.99,0.09,5.0,712.0,Yes,0.0
20471,28.0,male,Bachelor,36988.0,4,RENT,4800.0,EDUCATION,13.47,0.13,8.0,687.0,Yes,0.0
4383,22.0,male,Master,35218.0,0,RENT,4800.0,MEDICAL,12.99,0.14,4.0,695.0,No,0.0
8881,,male,Associate,55047.0,3,RENT,8000.0,MEDICAL,12.73,0.15,4.0,611.0,Yes,0.0
39637,23.0,male,Bachelor,49066.0,0,MORTGAGE,5000.0,MEDICAL,16.06,0.1,4.0,638.0,Yes,0.0
17540,26.0,female,High School,96967.0,3,MORTGAGE,6300.0,VENTURE,5.79,0.06,4.0,624.0,Yes,0.0
798,22.0,male,Associate,27358.0,0,MORTGAGE,6500.0,VENTURE,11.01,0.24,4.0,496.0,Yes,0.0
37649,29.0,female,High School,61078.0,6,RENT,8000.0,MEDICAL,10.68,0.13,8.0,651.0,No,0.0
20706,27.0,female,Associate,43183.0,5,RENT,5000.0,DEBTCONSOLIDATION,11.49,0.12,8.0,676.0,No,0.0
11004,25.0,female,Bachelor,78887.0,0,MORTGAGE,6000.0,PERSONAL,8.9,0.08,2.0,548.0,No,
20290,29.0,male,Bachelor,91401.0,7,RENT,4000.0,DEBTCONSOLIDATION,8.49,0.04,6.0,584.0,Yes,0.0
25283,31.0,male,Associate,100168.0,7,MORTGAGE,,VENTURE,6.62,0.12,8.0,640.0,Yes,0.0
26950,30.0,female,High School,145138.0,6,MORTGAGE,11000.0,EDUCATION,6.03,0.08,5.0,651.0,Yes,0.0
6442,22.0,male,Master,60989.0,2,MORTGAGE,13000.0,EDUCATION,10.65,0.21,3.0,616.0,Yes,0.0
14663,24.0,female,High School,132675.0,1,MORTGAGE,25000.0,EDUCATION,12.53,0.19,2.0,635.0,Yes,0.0
17959,30.0,female,Master,270918.0,6,RENT,25000.0,MEDICAL,12.42,0.09,10.0,694.0,Yes,0.0
22705,31.0,female,,69323.0,12,RENT,7500.0,EDUCATION,12.53,0.11,9.0,616.0,Yes,0.0
2475,23.0,female,High School,16936.0,2,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.18,3.0,524.0,No,1.0
31737,40.0,female,High School,120916.0,15,MORTGAGE,25000.0,MEDICAL,14.83,0.21,16.0,514.0,No,
22490,30.0,male,Doctorate,36957.0,7,RENT,7200.0,DEBTCONSOLIDATION,10.36,0.19,6.0,685.0,Yes,0.0
37404,25.0,female,High School,60878.0,0,RENT,13000.0,MEDICAL,12.13,0.21,3.0,515.0,Yes,0.0
2695,23.0,female,Master,59153.0,0,RENT,12000.0,EDUCATION,7.42,0.2,3.0,610.0,Yes,0.0
44237,25.0,male,Bachelor,38441.0,2,RENT,4645.0,MEDICAL,11.88,0.12,3.0,658.0,No,1.0
9442,22.0,male,Bachelor,97042.0,1,RENT,8000.0,VENTURE,18.39,0.08,3.0,512.0,No,0.0
39574,23.0,female,High School,58395.0,2,RENT,4800.0,VENTURE,5.52,0.08,3.0,632.0,Yes,0.0
43968,24.0,male,Associate,46798.0,1,RENT,12000.0,PERSONAL,12.65,0.26,3.0,675.0,No,1.0
44184,22.0,female,High School,72692.0,0,RENT,25000.0,PERSONAL,10.76,0.34,4.0,604.0,No,1.0
41350,24.0,male,High School,110003.0,1,RENT,10000.0,PERSONAL,16.24,0.09,4.0,522.0,Yes,0.0
1137,26.0,female,Bachelor,31024.0,5,OWN,7400.0,VENTURE,11.01,0.24,2.0,567.0,Yes,0.0
2443,23.0,female,Associate,33010.0,1,RENT,2800.0,EDUCATION,12.29,0.08,3.0,566.0,No,0.0
29170,45.0,female,Master,271200.0,25,MORTGAGE,10000.0,PERSONAL,11.01,0.04,11.0,632.0,Yes,0.0
11705,24.0,male,High School,90670.0,2,OWN,16500.0,MEDICAL,12.18,0.18,2.0,648.0,Yes,0.0
40817,35.0,female,Bachelor,90936.0,12,RENT,,HOMEIMPROVEMENT,9.15,0.07,9.0,639.0,Yes,0.0
5930,24.0,female,High School,58036.0,2,MORTGAGE,13750.0,MEDICAL,11.71,0.24,4.0,629.0,Yes,0.0
32140,38.0,female,High School,94716.0,16,MORTGAGE,6250.0,VENTURE,6.76,0.07,16.0,560.0,Yes,0.0
37243,40.0,female,High School,58477.0,20,RENT,6000.0,MEDICAL,11.06,0.1,16.0,665.0,No,0.0
41129,35.0,male,Bachelor,43454.0,15,RENT,10000.0,PERSONAL,14.93,0.23,8.0,694.0,No,0.0
43033,27.0,female,Bachelor,38459.0,4,RENT,10470.0,MEDICAL,11.5,0.27,6.0,577.0,No,1.0
2977,23.0,male,Bachelor,24907.0,0,RENT,3200.0,PERSONAL,7.14,0.13,4.0,616.0,Yes,0.0
20196,33.0,female,Associate,48867.0,13,RENT,4000.0,DEBTCONSOLIDATION,7.88,0.08,10.0,550.0,Yes,0.0
41112,27.0,female,Associate,46512.0,5,RENT,1500.0,MEDICAL,12.03,0.03,8.0,623.0,Yes,0.0
4235,24.0,male,High School,49052.0,0,MORTGAGE,3500.0,MEDICAL,8.88,0.07,2.0,630.0,No,0.0
40449,32.0,male,Bachelor,100166.0,11,MORTGAGE,18000.0,VENTURE,8.24,0.18,7.0,633.0,Yes,0.0
14227,24.0,male,Associate,69536.0,3,RENT,14400.0,MEDICAL,7.49,0.21,4.0,625.0,Yes,0.0
42310,35.0,male,Associate,148556.0,14,MORTGAGE,25000.0,HOMEIMPROVEMENT,17.08,0.17,9.0,,No,1.0
8128,26.0,male,Bachelor,108996.0,6,RENT,7200.0,DEBTCONSOLIDATION,9.91,0.07,2.0,562.0,Yes,0.0
3479,25.0,female,Bachelor,47921.0,7,RENT,10750.0,HOMEIMPROVEMENT,14.59,0.22,4.0,661.0,No,1.0
15643,24.0,female,High School,108864.0,3,RENT,15000.0,HOMEIMPROVEMENT,17.58,0.14,3.0,579.0,Yes,0.0
12164,21.0,female,Bachelor,60997.0,0,RENT,,DEBTCONSOLIDATION,11.01,0.2,3.0,601.0,Yes,0.0
19398,30.0,male,Bachelor,40631.0,9,RENT,3000.0,MEDICAL,11.49,0.07,7.0,660.0,Yes,0.0
28264,33.0,male,High School,62066.0,10,RENT,10000.0,VENTURE,16.4,0.16,10.0,601.0,Yes,0.0
34826,28.0,male,Bachelor,270918.0,6,MORTGAGE,26319.0,VENTURE,13.51,0.1,6.0,672.0,Yes,0.0
36004,45.0,female,High School,84741.0,24,RENT,6000.0,VENTURE,7.9,0.07,13.0,,Yes,0.0
24652,27.0,male,High School,90992.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.11,7.0,610.0,Yes,0.0
44433,27.0,female,Bachelor,140030.0,6,RENT,3490.0,MEDICAL,12.5,0.02,10.0,625.0,No,1.0
14990,25.0,male,Associate,145087.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.01,0.07,2.0,554.0,Yes,0.0
23205,32.0,female,High School,23838.0,8,RENT,5000.0,EDUCATION,9.99,0.21,9.0,604.0,No,1.0
17803,25.0,female,Associate,35911.0,2,RENT,3000.0,EDUCATION,6.62,0.08,4.0,573.0,No,1.0
8041,23.0,female,High School,67070.0,0,OWN,18500.0,MEDICAL,13.16,0.28,4.0,562.0,No,0.0
10376,26.0,male,Associate,31122.0,1,RENT,10000.0,PERSONAL,11.01,0.32,4.0,647.0,No,1.0
4019,22.0,male,High School,49293.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.0,0.12,3.0,655.0,Yes,0.0
15478,23.0,female,Associate,169093.0,1,OWN,16400.0,EDUCATION,15.96,0.1,3.0,719.0,Yes,0.0
38648,24.0,male,Bachelor,29872.0,2,RENT,2000.0,EDUCATION,11.84,0.07,4.0,561.0,Yes,0.0
18603,33.0,male,Master,124610.0,13,RENT,,PERSONAL,16.82,0.14,6.0,564.0,No,0.0
17727,22.0,male,Associate,16648.0,0,RENT,2500.0,HOMEIMPROVEMENT,9.91,0.15,3.0,,No,1.0
2391,23.0,male,High School,65679.0,0,RENT,2500.0,EDUCATION,16.32,0.04,2.0,518.0,Yes,0.0
39696,,female,Bachelor,50493.0,13,RENT,6542.0,DEBTCONSOLIDATION,7.4,0.13,8.0,682.0,No,0.0
4341,22.0,,Associate,26302.0,0,RENT,4750.0,EDUCATION,11.01,0.18,2.0,623.0,No,0.0
1355,22.0,,High School,32541.0,1,MORTGAGE,500.0,PERSONAL,10.46,0.02,4.0,643.0,Yes,0.0
42787,24.0,male,Bachelor,49973.0,0,RENT,6042.0,MEDICAL,11.8,0.12,5.0,635.0,No,1.0
25370,28.0,,Master,75528.0,3,RENT,12000.0,VENTURE,10.65,0.16,8.0,680.0,Yes,0.0
40035,,male,Bachelor,44307.0,6,RENT,4000.0,MEDICAL,11.49,0.09,10.0,623.0,No,0.0
37443,23.0,female,Associate,31646.0,1,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.19,4.0,,Yes,0.0
2860,24.0,,Bachelor,42973.0,2,OWN,7000.0,HOMEIMPROVEMENT,16.29,0.16,4.0,659.0,Yes,0.0
5683,22.0,male,High School,134864.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.71,0.04,4.0,537.0,Yes,0.0
19562,33.0,male,Associate,68778.0,11,RENT,3000.0,HOMEIMPROVEMENT,11.71,0.04,9.0,659.0,Yes,0.0
22961,27.0,female,Associate,38089.0,6,RENT,8000.0,DEBTCONSOLIDATION,7.66,0.21,8.0,670.0,No,1.0
35903,27.0,male,Associate,34273.0,2,RENT,2411.0,MEDICAL,5.48,0.07,7.0,684.0,No,0.0
19146,27.0,male,High School,37379.0,4,RENT,2400.0,DEBTCONSOLIDATION,15.99,0.06,9.0,566.0,No,1.0
23239,30.0,female,Associate,29625.0,8,RENT,5000.0,DEBTCONSOLIDATION,10.59,0.17,6.0,665.0,Yes,0.0
16889,23.0,female,High School,52381.0,0,RENT,6000.0,MEDICAL,12.84,0.11,3.0,692.0,Yes,0.0
35836,33.0,male,High School,39914.0,12,MORTGAGE,6537.0,MEDICAL,11.83,0.16,8.0,,No,0.0
24918,27.0,male,Master,87414.0,6,MORTGAGE,5000.0,PERSONAL,11.86,0.06,10.0,553.0,No,1.0
31525,42.0,female,High School,121189.0,19,MORTGAGE,4800.0,DEBTCONSOLIDATION,13.47,0.04,13.0,605.0,Yes,0.0
36771,27.0,male,High School,70493.0,7,MORTGAGE,13112.0,DEBTCONSOLIDATION,11.01,0.19,4.0,629.0,No,0.0
42490,24.0,female,Bachelor,112070.0,1,RENT,25000.0,HOMEIMPROVEMENT,16.07,0.22,4.0,657.0,No,1.0
38271,29.0,female,Bachelor,67184.0,8,RENT,3200.0,DEBTCONSOLIDATION,7.62,0.05,5.0,647.0,No,0.0
1965,23.0,female,High School,15411.0,1,RENT,2100.0,MEDICAL,8.94,0.14,2.0,597.0,No,
10891,24.0,female,,55174.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.18,2.0,704.0,No,0.0
40252,23.0,male,Bachelor,29820.0,1,OWN,2500.0,MEDICAL,10.96,0.08,2.0,639.0,Yes,0.0
1259,24.0,female,Associate,31480.0,3,OWN,3200.0,MEDICAL,15.23,0.1,2.0,628.0,No,0.0
19609,30.0,male,Associate,97007.0,9,RENT,3000.0,DEBTCONSOLIDATION,5.79,0.03,6.0,659.0,Yes,0.0
27624,33.0,,High School,184405.0,6,MORTGAGE,10000.0,VENTURE,14.79,0.05,5.0,683.0,No,0.0
36968,29.0,female,High School,102986.0,5,MORTGAGE,15000.0,EDUCATION,9.54,0.15,8.0,590.0,Yes,0.0
43996,30.0,male,High School,51558.0,9,RENT,14750.0,PERSONAL,11.01,0.29,8.0,702.0,No,1.0
13463,24.0,male,High School,111224.0,0,MORTGAGE,25000.0,PERSONAL,17.93,0.22,2.0,586.0,No,0.0
18144,33.0,female,High School,204860.0,7,MORTGAGE,12000.0,PERSONAL,7.51,0.06,9.0,684.0,Yes,0.0
44889,,female,High School,79241.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,16.67,0.32,9.0,620.0,No,1.0
5306,23.0,female,Bachelor,31371.0,3,RENT,8500.0,EDUCATION,6.03,0.27,3.0,638.0,No,1.0
40265,25.0,male,Bachelor,66047.0,1,MORTGAGE,1443.0,EDUCATION,13.38,0.02,6.0,616.0,No,0.0
396,25.0,female,Bachelor,135292.0,3,RENT,24250.0,PERSONAL,11.01,0.18,3.0,574.0,No,0.0
35390,32.0,female,Associate,180914.0,12,OWN,24000.0,VENTURE,7.11,0.13,8.0,624.0,No,0.0
42992,22.0,female,Master,40233.0,0,RENT,10000.0,EDUCATION,12.25,0.25,4.0,681.0,No,1.0
44399,36.0,male,Associate,32698.0,10,RENT,7566.0,MEDICAL,13.68,0.23,11.0,546.0,No,1.0
33980,25.0,female,Master,118990.0,2,MORTGAGE,6000.0,PERSONAL,10.11,0.05,6.0,669.0,Yes,0.0
31595,49.0,male,Associate,132921.0,25,MORTGAGE,3000.0,HOMEIMPROVEMENT,7.51,0.02,16.0,701.0,No,0.0
23757,29.0,male,Bachelor,72049.0,7,MORTGAGE,18000.0,DEBTCONSOLIDATION,15.65,0.25,8.0,560.0,No,1.0
31464,42.0,male,Bachelor,117375.0,18,MORTGAGE,1500.0,PERSONAL,15.96,0.01,16.0,683.0,Yes,0.0
19045,31.0,female,Bachelor,36752.0,8,MORTGAGE,9450.0,PERSONAL,8.49,0.26,8.0,589.0,No,0.0
38207,25.0,male,Bachelor,96893.0,4,RENT,11018.0,HOMEIMPROVEMENT,6.84,0.11,3.0,678.0,Yes,0.0
13832,21.0,male,Bachelor,116314.0,0,OWN,7000.0,EDUCATION,12.53,0.06,4.0,,No,0.0
26799,27.0,male,Associate,137630.0,3,MORTGAGE,7500.0,MEDICAL,8.63,0.05,10.0,634.0,Yes,0.0
1362,25.0,female,Bachelor,40794.0,2,RENT,1000.0,DEBTCONSOLIDATION,7.29,0.02,4.0,,Yes,0.0
42098,26.0,male,Associate,85414.0,2,RENT,12000.0,EDUCATION,6.72,0.14,4.0,509.0,Yes,0.0
42585,35.0,,Bachelor,23977.0,12,RENT,3500.0,MEDICAL,9.28,0.15,6.0,614.0,No,1.0
28804,32.0,female,Bachelor,90928.0,7,MORTGAGE,2000.0,VENTURE,15.65,0.02,10.0,636.0,Yes,0.0
13997,23.0,male,Bachelor,120940.0,4,MORTGAGE,14000.0,EDUCATION,17.58,0.12,3.0,693.0,Yes,0.0
18654,34.0,female,Associate,79169.0,12,RENT,17000.0,MEDICAL,8.49,0.21,8.0,666.0,No,0.0
41694,29.0,male,Associate,70477.0,7,RENT,7000.0,VENTURE,11.14,0.1,10.0,642.0,Yes,0.0
35582,25.0,male,Bachelor,28947.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.71,0.24,3.0,577.0,Yes,0.0
34306,24.0,male,High School,89225.0,0,MORTGAGE,7000.0,EDUCATION,7.71,0.08,4.0,605.0,Yes,0.0
23235,33.0,male,Bachelor,29877.0,12,RENT,5000.0,DEBTCONSOLIDATION,10.65,0.17,7.0,506.0,Yes,0.0
4762,22.0,female,Associate,38048.0,0,RENT,,MEDICAL,10.62,0.13,4.0,621.0,Yes,0.0
1892,,female,Associate,37019.0,0,RENT,2000.0,MEDICAL,10.38,0.05,2.0,628.0,Yes,0.0
8890,25.0,female,Associate,48108.0,2,RENT,8000.0,PERSONAL,11.34,0.17,2.0,646.0,No,1.0
12768,24.0,male,Bachelor,103108.0,0,MORTGAGE,12000.0,VENTURE,5.99,0.12,2.0,707.0,Yes,0.0
1238,24.0,male,,30823.0,2,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.32,0.23,2.0,653.0,Yes,0.0
10830,26.0,male,Master,52673.0,3,RENT,10000.0,EDUCATION,14.65,0.19,4.0,649.0,Yes,0.0
21003,,male,Bachelor,54955.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.49,0.15,8.0,671.0,Yes,0.0
10512,23.0,male,Bachelor,82752.0,5,MORTGAGE,1000.0,EDUCATION,8.0,0.01,3.0,695.0,No,0.0
3419,26.0,male,Master,44420.0,4,MORTGAGE,9250.0,PERSONAL,10.08,0.21,3.0,559.0,Yes,0.0
35797,33.0,female,Associate,100995.0,12,MORTGAGE,13137.0,PERSONAL,8.61,0.13,9.0,668.0,Yes,0.0
33686,22.0,,Bachelor,39141.0,0,RENT,6000.0,EDUCATION,8.77,0.15,3.0,609.0,Yes,0.0
21055,27.0,female,Bachelor,54978.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.25,0.09,10.0,682.0,Yes,0.0
20144,28.0,female,Bachelor,38364.0,5,RENT,4000.0,MEDICAL,10.65,0.1,5.0,701.0,Yes,0.0
1319,26.0,female,Master,32334.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.37,3.0,622.0,Yes,0.0
30379,40.0,female,High School,64092.0,18,RENT,6600.0,PERSONAL,14.54,0.1,13.0,654.0,No,1.0
25285,31.0,female,Master,72959.0,10,RENT,12000.0,HOMEIMPROVEMENT,7.49,0.16,10.0,687.0,No,0.0
8714,23.0,female,Associate,35653.0,1,RENT,8000.0,VENTURE,18.3,0.22,2.0,602.0,No,1.0
41946,37.0,male,High School,59807.0,14,RENT,3000.0,PERSONAL,8.7,0.05,13.0,532.0,Yes,0.0
10441,23.0,male,High School,36803.0,2,RENT,10000.0,HOMEIMPROVEMENT,15.27,0.27,4.0,608.0,No,1.0
23506,,male,Associate,86016.0,0,RENT,8400.0,EDUCATION,12.61,0.1,10.0,625.0,No,
18726,27.0,male,Associate,66962.0,5,RENT,16000.0,VENTURE,11.12,0.24,9.0,651.0,Yes,0.0
30813,47.0,male,,78842.0,26,RENT,9500.0,EDUCATION,11.89,0.12,14.0,635.0,No,0.0
15621,26.0,female,Bachelor,105246.0,1,RENT,15000.0,MEDICAL,5.99,0.14,2.0,,Yes,0.0
